id,merchant_offer_id,opened_time,closed_time,period_start,period_end,collection_time,status,repayment_status
3e5de5dcf06c4fedb11efdb81e302068,ba3a50b05fa644b2b398beaceb11efef,27/09/2020 16:39,01/10/2020 08:00,26/09/2020 22:00,01/10/2020 22:00,02/10/2020 09:00,closed,ok
3e6c4798ad7f490481886ab1a65386ff,986335ead36e4e159c43ffc556f6687d,31/08/2020 09:12,01/09/2020 09:10,30/08/2020 22:00,04/09/2020 22:00,05/09/2020 09:00,closed,ok
3e8f499fa6594a90bbe1604defe62575,711b70e13ee8433683b8ba06a76af5b7,03/11/2020 05:12,08/11/2020 07:11,02/11/2020 22:00,07/11/2020 22:00,08/11/2020 09:00,closed,ok
3eb8982e0fcf429f8e949ed2906b70e7,c872a5e2cad14b3389b18b54d785f181,14/08/2020 09:15,15/08/2020 09:50,13/08/2020 22:00,18/08/2020 22:00,19/08/2020 09:00,closed,ok
3f120662a38d41269ff696143f2b552e,bbd8c9fac4f74442ab15c3ab00f3a60d,01/11/2020 05:55,02/11/2020 06:40,31/10/2020 22:00,05/11/2020 22:00,06/11/2020 09:00,closed,ok
3f82b034ef924429a30acf55beaad335,46c61367f50942fba653e3a621d5227d,27/08/2020 06:45,30/08/2020 07:30,26/08/2020 22:00,31/08/2020 22:00,01/09/2020 09:00,closed,ok
3fbdf08891dd41eeadeae3aabe4e496d,87e1441ec3204e8495431d913c72e856,27/08/2020 09:37,30/08/2020 06:20,26/08/2020 22:00,31/08/2020 22:00,01/09/2020 09:00,closed,ok
402e0871c7d943639429d4579b9bc0ea,f01660cc9f4b40d8b7b60875ef5ad825,04/11/2020 13:16,09/11/2020 09:41,03/11/2020 22:00,08/11/2020 22:00,09/11/2020 09:00,closed,delinquent
4042ab44449b4093a786434d9e3fe82c,9435493648f74622842c76d9af4fb6eb,14/09/2020 09:04,22/09/2020 06:20,13/09/2020 22:00,18/09/2020 22:00,19/09/2020 09:00,closed,default
4059ac3907b34c3785be65c63d42f143,8014e1a69ed7414c8f16b51aa708cc09,25/07/2020 16:24,30/07/2020 08:35,24/07/2020 22:00,29/07/2020 22:00,30/07/2020 09:00,closed,ok
4098d6051b984957a3ec0588ed716d3c,b552ffdd01da40ca8c3078074e9d8a2b,22/09/2020 09:03,27/09/2020 08:40,21/09/2020 22:00,26/09/2020 22:00,27/09/2020 09:00,closed,ok
40b6d7a599844ce4ac21271615fe1550,4d1e5900979442c199057bf2a97c82fe,02/11/2020 07:37,07/11/2020 09:11,01/11/2020 22:00,06/11/2020 22:00,07/11/2020 09:00,closed,delinquent
40d19bb564cb4df087e5958e0c7c010a,ba02cb3d2b9b4e03a89f68f0a3731bc7,26/06/2020 07:46,01/07/2020 06:50,25/06/2020 22:00,30/06/2020 22:00,01/07/2020 09:00,closed,ok
40df3ff8907f425f9fc2be749a434c44,c4169fe7d4874332b56f939a20838e9e,01/11/2020 08:53,03/11/2020 10:01,31/10/2020 22:00,05/11/2020 22:00,06/11/2020 09:00,closed,ok
40ec248577944b7291be6ef32ab5099a,201f3fd415834675b04de21f8d1b8350,05/11/2020 11:41,10/11/2020 09:32,04/11/2020 22:00,09/11/2020 22:00,10/11/2020 09:00,closed,delinquent
4109762a0afa481a816f6cbeec930016,1a997612faf24dcaa95017da1a79981f,17/08/2020 07:14,20/08/2020 07:30,16/08/2020 22:00,21/08/2020 22:00,22/08/2020 09:00,closed,ok
4118ef7a575f4e72b92eef532b897435,919dcf58db684bf5a1d853b30bbb3caf,13/09/2020 08:00,18/09/2020 07:20,12/09/2020 22:00,17/09/2020 22:00,18/09/2020 09:00,closed,ok
41776e8d234c4ba585be6897e6b88004,faa44ad78cc04fc88247e3309396a3d1,15/10/2020 17:21,20/10/2020 13:10,14/10/2020 22:00,19/10/2020 22:00,20/10/2020 09:00,closed,delinquent
41bd7bf1e4a242b4a8a374859b4ad994,8b88b0b79c124020b3b43107271efc61,05/08/2020 16:57,05/08/2020 18:00,04/08/2020 22:00,09/08/2020 22:00,10/08/2020 09:00,closed,ok
425ceef74a954c1aa71df24eb200a042,7fb24055e2814678aa448d1e6260ddc2,12/08/2020 06:32,17/08/2020 06:40,11/08/2020 22:00,16/08/2020 22:00,17/08/2020 09:00,closed,ok
42600a9d4d954273b0c22f98f7590ed7,d52d8f82b94e48f2b38682534a8f05e2,06/08/2020 05:58,07/08/2020 10:30,05/08/2020 22:00,10/08/2020 22:00,11/08/2020 09:00,closed,ok
42781ec30cf2402d98cc783612cf0251,f5055158aae149d0837ffdbce8636895,10/11/2020 16:48,15/11/2020 09:46,09/11/2020 22:00,14/11/2020 22:00,15/11/2020 09:00,closed,delinquent
42a414102f80409e94c9905e1bf00522,15eaec7d7635454c968fdb0068916b8f,24/10/2020 11:34,24/10/2020 11:50,23/10/2020 22:00,28/10/2020 22:00,29/10/2020 09:00,closed,ok
431b3ac7ebe245c4b111248afaef77d6,cc6d4e23a95c42749f10b778c56d18aa,25/11/2020 06:50,NULL,24/11/2020 22:00,29/11/2020 22:00,30/11/2020 09:00,open,ok
4323905bf5664575a0f6782db4cba1bd,b3dffc8a96cd496cb42dcc3f448166cc,22/09/2020 03:32,27/09/2020 09:05,21/09/2020 22:00,26/09/2020 22:00,27/09/2020 09:00,closed,ok
439abf519d07416c9f185e1901832ace,cc6d4e23a95c42749f10b778c56d18aa,06/10/2020 08:13,09/10/2020 13:41,05/10/2020 22:00,10/10/2020 22:00,11/10/2020 09:00,closed,ok
43d719bf555b408dbf387bb03c00cc4f,7dd30997dc57492595405d41554b4d02,26/09/2020 12:43,01/10/2020 06:50,25/09/2020 22:00,30/09/2020 22:00,01/10/2020 09:00,closed,ok
449a5397dcb043d2930ef25a6c93356c,b87e85fea5764aa6966714155d47e4f5,23/11/2020 06:46,26/11/2020 08:22,22/11/2020 22:00,27/11/2020 22:00,28/11/2020 09:00,closed,ok
451b98e1cb8c491baca0a4d9f9ebfcde,053ad4f85531472685b29f4c12c90ff3,30/07/2020 09:00,01/08/2020 08:00,29/07/2020 22:00,03/08/2020 22:00,04/08/2020 09:00,closed,ok
4577dad51d6b4cf3aceb81e940172a7c,1a9ac58bec1d4f2fa6bf624032418b23,08/08/2020 07:48,13/08/2020 09:00,07/08/2020 22:00,12/08/2020 22:00,13/08/2020 09:00,closed,ok
45aa5bcd700f4a97b13f07b68d2b2ff6,201f3fd415834675b04de21f8d1b8350,30/10/2020 06:45,04/11/2020 11:51,29/10/2020 22:00,03/11/2020 22:00,04/11/2020 09:00,closed,delinquent
45def4e7ef0141eaaf94adb7918ba9a5,ca7195e31c73455f95506ccc01b1f494,03/10/2020 06:48,06/10/2020 09:30,02/10/2020 22:00,07/10/2020 22:00,08/10/2020 09:00,closed,ok
45e1fb0577de443c9d8592e622e6b5c6,859e8e8c673c4888b6206e89f8f30a99,16/11/2020 10:58,NULL,15/11/2020 22:00,20/11/2020 22:00,21/11/2020 09:00,open,default
45f3b4d6bdbb4f95a8ec20e51a039296,2095c13acebc4bedb62ef0b68e9ee9b2,16/10/2020 09:07,21/10/2020 09:05,15/10/2020 22:00,20/10/2020 22:00,21/10/2020 09:00,closed,ok
45f801f168f9469c8ca60e0bce9f1b58,3423c97c004342a4b841b60c4fafc6c2,11/07/2020 05:50,13/07/2020 06:00,10/07/2020 22:00,15/07/2020 22:00,16/07/2020 09:00,closed,ok
45f9369ba36042ebabb03b562dbbfd22,cc6d4e23a95c42749f10b778c56d18aa,27/10/2020 08:01,01/11/2020 07:50,26/10/2020 22:00,31/10/2020 22:00,01/11/2020 09:00,closed,ok
46987fa402dc4d9db13eb306dae5475e,5f544009669c4b42824e9a760bf597f0,03/07/2020 08:48,05/07/2020 07:20,02/07/2020 22:00,07/07/2020 22:00,08/07/2020 09:00,closed,ok
46c2c21b03e94fc7b78bd738ae56ebc1,4bfc0a88fa25446cb8eb0909476f0fce,25/09/2020 07:09,28/09/2020 06:10,24/09/2020 22:00,29/09/2020 22:00,30/09/2020 09:00,closed,ok
4724f3b43609464db4e7aac66c3489cd,43cb1b85d7de451b9dc4cafad6c25b22,25/06/2020 09:07,26/06/2020 07:40,24/06/2020 22:00,29/06/2020 22:00,30/06/2020 09:00,closed,ok
48399cb0fd864c3ca023403cd9f3f092,2d6fe1a48db846d88e55c719ee62fb5f,18/10/2020 12:22,24/10/2020 08:38,17/10/2020 22:00,22/10/2020 22:00,23/10/2020 09:00,closed,delinquent
488ce3c253e2468bb07854023730d366,0ddf982d9c344c629d2a0aa757eb5885,12/10/2020 09:05,12/10/2020 19:01,11/10/2020 22:00,16/10/2020 22:00,17/10/2020 09:00,closed,ok
48f020c1604148b59b0e661a113e5b05,a540064455194fdf95fd32a5fbc87a4b,23/11/2020 12:10,26/11/2020 08:22,22/11/2020 22:00,27/11/2020 22:00,28/11/2020 09:00,closed,ok
48f091b9772441c2b01efaeab3c98297,c872a5e2cad14b3389b18b54d785f181,30/05/2020 16:04,01/06/2020 08:20,29/05/2020 22:00,03/06/2020 22:00,04/06/2020 09:00,closed,ok
490437f2cd4c43d6921ac18e364c92be,c872a5e2cad14b3389b18b54d785f181,08/07/2020 11:33,09/07/2020 11:20,07/07/2020 22:00,12/07/2020 22:00,13/07/2020 09:00,closed,ok
4957def172b44abab520e3224e6f1020,def5fc4cf7f440f5896e4cd1370d59cb,29/09/2020 12:45,03/10/2020 07:50,28/09/2020 22:00,03/10/2020 22:00,04/10/2020 09:00,closed,ok
49d61a9e539a4525a9aa4142df62d763,c7cba292ac134de5ba611ce81049af9c,17/09/2020 08:19,21/09/2020 06:50,16/09/2020 22:00,21/09/2020 22:00,22/09/2020 09:00,closed,ok
49e52dcd16bf4a9aaff96a980bff9d65,d47a11dacab64a0fa83695562e0b668e,06/11/2020 13:36,09/11/2020 08:11,05/11/2020 22:00,10/11/2020 22:00,11/11/2020 09:00,closed,ok
49e6f2aed42b432ca93ec71ac9a03f5e,ba3a50b05fa644b2b398beaceb11efef,01/10/2020 16:30,06/10/2020 07:50,30/09/2020 22:00,05/10/2020 22:00,06/10/2020 09:00,closed,ok
4a454ba599d84bcd92214783471d8b0a,722e3e503b25451a941c714e28746493,02/11/2020 12:05,07/11/2020 09:05,01/11/2020 22:00,06/11/2020 22:00,07/11/2020 09:00,closed,ok
4a563cbead38447ba4a74370d34258fc,c872a5e2cad14b3389b18b54d785f181,15/06/2020 15:08,17/06/2020 08:10,14/06/2020 22:00,19/06/2020 22:00,20/06/2020 09:00,closed,ok
4aec156ad2cb4f09ad985eba58daa728,16436cc8ad5a4ccbad2015e3dadd888b,09/11/2020 09:21,09/11/2020 12:11,08/11/2020 22:00,13/11/2020 22:00,14/11/2020 09:00,closed,ok
4b3f88008e774f3695891dba3de66592,3423c97c004342a4b841b60c4fafc6c2,19/07/2020 08:15,20/07/2020 06:00,18/07/2020 22:00,23/07/2020 22:00,24/07/2020 09:00,closed,ok
4b89f48f6b30444a900e7dc30021d861,ec62bfb083784ede911395e1f1aa64ea,12/10/2020 13:40,16/10/2020 09:20,11/10/2020 22:00,16/10/2020 22:00,17/10/2020 09:00,closed,ok
4be4e28adff54ee69fe955c9dd421fce,e5978db4e2d745219f2a0ecc777f22e4,04/11/2020 06:41,09/11/2020 08:41,03/11/2020 22:00,08/11/2020 22:00,09/11/2020 09:00,closed,ok
4c680911a1be4187b31502af7b678831,a4823b49aef844f19e1ed8a26289b0d3,30/10/2020 13:32,02/11/2020 09:51,29/10/2020 22:00,03/11/2020 22:00,04/11/2020 09:00,closed,ok
4c71b81574584eec8993579d64794837,b3dffc8a96cd496cb42dcc3f448166cc,29/09/2020 04:18,16/10/2020 06:33,28/09/2020 22:00,03/10/2020 22:00,04/10/2020 09:00,closed,default
4daaf03482e6469882eae55b7f47ca14,d3aaae5a369d48dd9cb6b0f3b50da4bb,24/11/2020 10:29,NULL,23/11/2020 22:00,28/11/2020 22:00,29/11/2020 09:00,open,ok
4df3a97ec21e4d9fa346a8bb721cc385,5fae34271134441ab7037961b3dd1d66,27/07/2020 14:16,27/07/2020 15:00,26/07/2020 22:00,31/07/2020 22:00,01/08/2020 09:00,closed,ok
4e09dddcba034ccb9718b9b5dc2f2e00,4416973f2fe646519ed9625d6d9dc504,11/09/2020 05:54,12/09/2020 07:50,10/09/2020 22:00,15/09/2020 22:00,16/09/2020 09:00,closed,ok
4e1267d923c84f6eb0e0b6e7f56f2584,314973b0cb36453f9a597b11975ef7c5,01/07/2020 06:39,05/07/2020 06:00,30/06/2020 22:00,05/07/2020 22:00,06/07/2020 09:00,closed,ok
4ee3409494b54172adf94f63e604eb94,e5978db4e2d745219f2a0ecc777f22e4,28/10/2020 11:43,02/11/2020 08:10,27/10/2020 22:00,01/11/2020 22:00,02/11/2020 09:00,closed,ok
4f104648932142eca017ea9286f4eeee,519788ee19ae4bee8e2b94e1fb770f38,11/09/2020 07:15,16/09/2020 09:05,10/09/2020 22:00,15/09/2020 22:00,16/09/2020 09:00,closed,ok
4f378e39f7ea4f148b23dcd7899ea409,e560835e42294c869e8e56f397d91aa1,12/08/2020 08:26,17/08/2020 08:40,11/08/2020 22:00,16/08/2020 22:00,17/08/2020 09:00,closed,ok
4fa22849317647e8892104089e446611,ec62bfb083784ede911395e1f1aa64ea,10/10/2020 06:41,12/10/2020 13:21,09/10/2020 22:00,14/10/2020 22:00,15/10/2020 09:00,closed,ok
50401b4f2b7049e093d26df46186527a,54d3c5fae8554901995f81f93c62c3c7,14/09/2020 10:16,18/09/2020 06:00,13/09/2020 22:00,18/09/2020 22:00,19/09/2020 09:00,closed,ok
504544f2efc641a29a50970950003c23,c872a5e2cad14b3389b18b54d785f181,10/06/2020 07:27,11/06/2020 07:30,09/06/2020 22:00,14/06/2020 22:00,15/06/2020 09:00,closed,ok
504ac980584a4559a5693ae63cd90a72,c872a5e2cad14b3389b18b54d785f181,17/09/2020 11:53,19/09/2020 12:34,16/09/2020 22:00,21/09/2020 22:00,22/09/2020 09:00,closed,ok
50712a120eb24f01a435b32697fc2fd6,3d392a4ec9fb46c5984716b64e6c94cb,05/08/2020 10:34,10/08/2020 07:10,04/08/2020 22:00,09/08/2020 22:00,10/08/2020 09:00,closed,ok
50c0a99ba20b47f183435069d0eb5960,149e86ac7f9d47bbbcd6f93c896fe371,07/11/2020 09:21,10/11/2020 11:41,06/11/2020 22:00,11/11/2020 22:00,12/11/2020 09:00,closed,ok
50fd4c860aad42e79db19b8eb96290f9,0a277ccf12ca4e4b81aece92713aa4d4,24/09/2020 10:29,24/09/2020 17:50,23/09/2020 22:00,28/09/2020 22:00,29/09/2020 09:00,closed,ok
5106dabb85f642c191e7ea12fd6d3dc3,d26e9224d3034b709d72d64dc8d21c23,20/10/2020 09:24,25/10/2020 09:05,19/10/2020 22:00,24/10/2020 22:00,25/10/2020 09:00,closed,ok
512de569bfba4122bd41986d74081bb0,fb77c55c725a41f5a705995200d2be29,04/10/2020 05:22,10/10/2020 07:26,03/10/2020 22:00,08/10/2020 22:00,09/10/2020 09:00,closed,delinquent
5153675bf3964340a7048e1d1b03448a,99ef53a206244dca851c88c197191923,12/05/2020 12:22,14/05/2020 08:31,11/05/2020 22:00,16/05/2020 22:00,17/05/2020 09:00,closed,ok
519a77a97a8d432b86415a3b17e94c76,cc6d4e23a95c42749f10b778c56d18aa,03/11/2020 05:55,08/11/2020 09:29,02/11/2020 22:00,07/11/2020 22:00,08/11/2020 09:00,closed,delinquent
51ad36742b054638b50c0006ce7ad4d8,377c1587f47645af99eeb2883945e402,18/11/2020 11:54,22/11/2020 08:20,17/11/2020 22:00,22/11/2020 22:00,23/11/2020 09:00,closed,ok
5211e678406b46e29707f03b036b99d4,dbb6a16c7bec48a1bc1e2fb135127bbf,16/11/2020 09:07,21/11/2020 09:05,15/11/2020 22:00,20/11/2020 22:00,21/11/2020 09:00,closed,ok
5314c565f67944048f367634f381e76f,b7f4682fa3e24c5dac6f838c0b5e43cf,03/11/2020 06:41,04/11/2020 10:54,02/11/2020 22:00,07/11/2020 22:00,08/11/2020 09:00,closed,ok
537652a1207d4577a4d66c57f6d5e5e0,50e81c1a6b5a4ffd8578dacec6b678f7,29/07/2020 05:02,30/07/2020 08:10,28/07/2020 22:00,02/08/2020 22:00,03/08/2020 09:00,closed,ok
539bdf37a15b4900a2328935b64289f2,645b62b070ba4840befdbfe149225f58,17/07/2020 11:53,20/07/2020 13:10,16/07/2020 22:00,21/07/2020 22:00,22/07/2020 09:00,closed,ok
539ffa4b8ce94bf7abba53f7970119f8,941e99091b6046b6869ad38597309807,12/08/2020 17:05,14/08/2020 12:20,11/08/2020 22:00,16/08/2020 22:00,17/08/2020 09:00,closed,ok
53f37b5cb6bf41a2b703b3ca481547d8,3cae7943ab5a4dc98b49fe814faa50c6,16/08/2020 16:03,19/08/2020 10:20,15/08/2020 22:00,20/08/2020 22:00,21/08/2020 09:00,closed,ok
541ac66f865a4ffab4201f10ce1c6924,6fa66af02a1343a49d19fb72aa3bffa4,22/08/2020 14:26,27/08/2020 08:00,21/08/2020 22:00,26/08/2020 22:00,27/08/2020 09:00,closed,ok
5452216f91d64a7d89dae6c25fc96889,aba9cbd014684b1cbb4fa0a8d5d8d613,07/09/2020 17:14,10/09/2020 08:20,06/09/2020 22:00,11/09/2020 22:00,12/09/2020 09:00,closed,ok
54b8d656af06446d962195a1259d95ad,c872a5e2cad14b3389b18b54d785f181,14/07/2020 16:37,16/07/2020 13:30,13/07/2020 22:00,18/07/2020 22:00,19/07/2020 09:00,closed,ok
54e0ab685a7f424f9ec8818ecee0dc9e,786f9dfa919f458eb0e560a6eab0988c,07/09/2020 09:49,10/09/2020 10:36,06/09/2020 22:00,11/09/2020 22:00,12/09/2020 09:00,closed,ok
5549222449cd45c49a646fbbb7c8fb73,327ff4b31f9a4fdf9788b7ff5bdb127e,11/11/2020 07:06,16/11/2020 09:05,10/11/2020 22:00,15/11/2020 22:00,16/11/2020 09:00,closed,ok
5553a80fb9fc4e01b46a6d1976274bc3,c872a5e2cad14b3389b18b54d785f181,05/07/2020 08:38,08/07/2020 09:40,04/07/2020 22:00,09/07/2020 22:00,10/07/2020 09:00,closed,ok
55596122a5924c57bcbd65ec38f43781,f3b68484710b4e529d65a4843e38f13b,17/11/2020 08:47,21/11/2020 06:50,16/11/2020 22:00,21/11/2020 22:00,22/11/2020 09:00,closed,ok
55a8cb9f11de43fe944b882c6b9c51d2,1a9ac58bec1d4f2fa6bf624032418b23,21/06/2020 08:36,25/06/2020 03:14,20/06/2020 22:00,25/06/2020 22:00,26/06/2020 09:00,closed,ok
5615865bf43e42dabe401deef1690b9e,d0f39f06688649389061321d6d7da93e,05/10/2020 17:42,07/10/2020 06:10,04/10/2020 22:00,09/10/2020 22:00,10/10/2020 09:00,closed,ok
568407b3453249e3be02553772efc6f6,89c9abf9fced4c2a9bdb8376da7bddc0,03/08/2020 16:13,07/08/2020 07:20,02/08/2020 22:00,07/08/2020 22:00,08/08/2020 09:00,closed,ok
56a4a9053202400a89da6b8e3238a9f8,bdcdcaf076d74b52a9e1afe48866373c,01/11/2020 08:20,02/11/2020 08:20,31/10/2020 22:00,05/11/2020 22:00,06/11/2020 09:00,closed,ok
56b4f29d4a274f9589ff5daccfc27b2a,468fcfb2e0064198932fe703675e3946,08/09/2020 12:13,09/09/2020 14:50,07/09/2020 22:00,12/09/2020 22:00,13/09/2020 09:00,closed,ok
57d47af5375c4bbf9ac7a4d272685dbd,249456cdf31b40b5bd68fd0af889a3db,28/09/2020 06:16,03/10/2020 08:50,27/09/2020 22:00,02/10/2020 22:00,03/10/2020 09:00,closed,ok
5815069945564084b4891c7968a9ddec,e5978db4e2d745219f2a0ecc777f22e4,15/11/2020 02:32,19/11/2020 07:42,14/11/2020 22:00,19/11/2020 22:00,20/11/2020 09:00,closed,ok
58c4a0caa00046f4b62eb0c23f66419c,c872a5e2cad14b3389b18b54d785f181,04/09/2020 16:45,07/09/2020 06:00,03/09/2020 22:00,08/09/2020 22:00,09/09/2020 09:00,closed,ok
590e5491391244b283ca543918df27db,120197a01e3343909748ede59791e9fa,13/11/2020 17:54,14/11/2020 09:13,12/11/2020 22:00,17/11/2020 22:00,18/11/2020 09:00,closed,ok
595715d97bae448bbe80c2b9bef676c2,a202fdc77a174637b1053b9436b30b32,09/09/2020 15:00,12/09/2020 08:30,08/09/2020 22:00,13/09/2020 22:00,14/09/2020 09:00,closed,ok
595ba092339e46789b524082cacafdf0,081bb4c896b2494294b5e8b5f5299b60,21/11/2020 08:18,26/11/2020 10:30,20/11/2020 22:00,25/11/2020 22:00,26/11/2020 09:00,closed,delinquent
599b8cf57b0d4cc0859b390c40b45c13,a34a5f2b1beb4331817701608d6012fa,30/10/2020 15:36,04/11/2020 06:01,29/10/2020 22:00,03/11/2020 22:00,04/11/2020 09:00,closed,ok
5a13ce33bfe9400ba47b2bb4ad9794bc,16436cc8ad5a4ccbad2015e3dadd888b,04/11/2020 16:43,04/11/2020 18:11,03/11/2020 22:00,08/11/2020 22:00,09/11/2020 09:00,closed,ok
5ac2e62b09b0484f89a76693ead86c05,0877c4af0d0547638b2ef93ae73a4f01,07/11/2020 05:25,12/11/2020 04:10,06/11/2020 22:00,11/11/2020 22:00,12/11/2020 09:00,closed,ok
5b149fde76ff4218b9ad66cd1a881ce0,ecf0368bb91b4dd297f9281e87397110,28/09/2020 06:59,30/09/2020 06:30,27/09/2020 22:00,02/10/2020 22:00,03/10/2020 09:00,closed,ok
5b346878993d4b8d80dac04a2ce14186,eb299ab03fd04d6281ebff69379ef966,23/09/2020 09:44,26/09/2020 14:48,22/09/2020 22:00,27/09/2020 22:00,28/09/2020 09:00,closed,ok
5b58bbb0c466434c8514b5e4eb711558,155a26b2ecaa4cd782347f67acba9643,19/11/2020 08:44,21/11/2020 09:10,18/11/2020 22:00,23/11/2020 22:00,24/11/2020 09:00,closed,ok
5b7d1b5cd95949168484052e3aa51379,c9dea43014eb469e9c1396af0c835e91,02/11/2020 14:27,04/11/2020 09:40,01/11/2020 22:00,06/11/2020 22:00,07/11/2020 09:00,closed,ok
5ba3705a80c8477ebe1ece0664c7a424,b87e85fea5764aa6966714155d47e4f5,07/10/2020 04:41,09/10/2020 06:40,06/10/2020 22:00,11/10/2020 22:00,12/10/2020 09:00,closed,ok
5bed681c4ff04276a9b52c498ff9704a,39e19a442a5f4f22a15d98f80aeb52c4,19/11/2020 06:50,23/11/2020 09:01,18/11/2020 22:00,23/11/2020 22:00,24/11/2020 09:00,closed,ok
5c322dadc6c5489095dbed97a719cfbf,d4164602240d422d96f7d86c804e2f28,15/11/2020 14:07,21/11/2020 10:33,14/11/2020 22:00,19/11/2020 22:00,20/11/2020 09:00,closed,default
5c545c600abd41139a67abfe9445b70d,8d2fbef41d3c492aba2f3d68893d37cd,10/08/2020 06:01,12/08/2020 06:00,09/08/2020 22:00,14/08/2020 22:00,15/08/2020 09:00,closed,ok
5ca2d51e3b874daa9d35947408b5dcd7,85eb3c9578d34e4fbe0505bb84c381bb,05/11/2020 10:38,10/11/2020 08:11,04/11/2020 22:00,09/11/2020 22:00,10/11/2020 09:00,closed,ok
5ce3779aaa184b509f8d567260805a6e,4416973f2fe646519ed9625d6d9dc504,30/07/2020 06:12,31/07/2020 08:00,29/07/2020 22:00,03/08/2020 22:00,04/08/2020 09:00,closed,ok
5d09eb3cd2044a699f584b7662667f76,42440a0595764f5d891eeb5574d3a842,17/11/2020 12:34,21/11/2020 08:30,16/11/2020 22:00,21/11/2020 22:00,22/11/2020 09:00,closed,ok
5d373b84edeb4d4d8710e81d2c80044f,d0f39f06688649389061321d6d7da93e,25/10/2020 07:22,29/10/2020 08:20,24/10/2020 22:00,29/10/2020 22:00,30/10/2020 09:00,closed,ok
5d588e318df74270ba5f55424ea38958,8f0c1c09af384117a93c685ef61d1883,08/11/2020 12:05,13/11/2020 10:38,07/11/2020 22:00,12/11/2020 22:00,13/11/2020 09:00,closed,delinquent
5df82c35e0ed4df4a873885b75e83481,c7c17c02490a4de99ce39bd595304e1f,24/08/2020 15:32,26/08/2020 09:30,23/08/2020 22:00,28/08/2020 22:00,29/08/2020 09:00,closed,ok
5e1c1903efe643b48f6ddf82fe5d4c39,97176ce73c7d4e89b2c5b0c4136c10f8,20/11/2020 11:56,25/11/2020 04:20,19/11/2020 22:00,24/11/2020 22:00,25/11/2020 09:00,closed,ok
5e3dbdc4204e469c98aa12d1839041ef,35de889ddc8d4f53a566777127a15675,07/10/2020 17:37,10/10/2020 10:20,06/10/2020 22:00,11/10/2020 22:00,12/10/2020 09:00,closed,ok
5ea679acfc584820be6e71b19e40caa9,bcba542b0737429892f7471f4fa10afd,07/10/2020 05:07,10/10/2020 16:50,06/10/2020 22:00,11/10/2020 22:00,12/10/2020 09:00,closed,ok
5ec4b8d5f73944d1867f4e005b3dd8e1,0ddf982d9c344c629d2a0aa757eb5885,30/10/2020 15:58,31/10/2020 07:10,29/10/2020 22:00,03/11/2020 22:00,04/11/2020 09:00,closed,ok
5f4fa59396ec42049953233d8c865777,2b96b9f0c7d14b5fa2a21144fd568483,25/08/2020 09:07,26/08/2020 12:30,24/08/2020 22:00,29/08/2020 22:00,30/08/2020 09:00,closed,ok
5f7264b8c7644fc6bf80be3a6302d4a9,510ec9de55b645dfbcbc34487a8ade29,18/08/2020 09:50,23/08/2020 09:05,17/08/2020 22:00,22/08/2020 22:00,23/08/2020 09:00,closed,ok
5ffec3a8682c48429d630b0c85d66e21,f948b6e7e505416ea32f5b114e3a11ca,19/10/2020 11:10,24/10/2020 07:50,18/10/2020 22:00,23/10/2020 22:00,24/10/2020 09:00,closed,ok
604aac3b67354c60b12a72cee41430f9,c872a5e2cad14b3389b18b54d785f181,22/06/2020 07:23,22/06/2020 13:26,21/06/2020 22:00,26/06/2020 22:00,27/06/2020 09:00,closed,ok
60697159929f4e7ebc4721d6786f8885,c4169fe7d4874332b56f939a20838e9e,06/11/2020 18:09,10/11/2020 09:31,05/11/2020 22:00,10/11/2020 22:00,11/11/2020 09:00,closed,ok
607b6ccf520c40b785c503c606e75c66,4416973f2fe646519ed9625d6d9dc504,08/08/2020 12:24,10/08/2020 09:00,07/08/2020 22:00,12/08/2020 22:00,13/08/2020 09:00,closed,ok
60823aa634404bfb9a077f8232b1d628,488f7a457507415d9673986cd2420f72,09/10/2020 07:15,14/10/2020 09:05,08/10/2020 22:00,13/10/2020 22:00,14/10/2020 09:00,closed,ok
6109df462ab8478f88acca5f3827a5ce,e560835e42294c869e8e56f397d91aa1,03/08/2020 09:30,08/08/2020 09:05,02/08/2020 22:00,07/08/2020 22:00,08/08/2020 09:00,closed,ok
6169e3c9a9fe475cb95e388eadd2a8e5,f7257b6b033b47fc9d4cec1abc742910,22/11/2020 17:22,25/11/2020 08:30,21/11/2020 22:00,26/11/2020 22:00,27/11/2020 09:00,closed,ok
61b5c0bf9f6b49cfad7e32ab3f4be0d4,f641c4e09c8343b1ae478a6c60050d3e,16/10/2020 13:47,21/10/2020 06:10,15/10/2020 22:00,20/10/2020 22:00,21/10/2020 09:00,closed,ok
61cef84ca9f646dba1419ecdd7c2122c,149e86ac7f9d47bbbcd6f93c896fe371,14/11/2020 10:10,17/11/2020 07:10,13/11/2020 22:00,18/11/2020 22:00,19/11/2020 09:00,closed,ok
61d89a1d2a5343c3a02a4e40919dd0ef,c6e35e0951444254b1d635505e5f67e5,13/09/2020 06:33,18/09/2020 07:00,12/09/2020 22:00,17/09/2020 22:00,18/09/2020 09:00,closed,ok
620b640589a1466fb733743c56754785,39324a488bf3455a90c9d3d58bdc24d5,12/10/2020 11:04,17/10/2020 09:05,11/10/2020 22:00,16/10/2020 22:00,17/10/2020 09:00,closed,ok
