id,merchant_id,offer_id,valid_from,valid_until
715eb13909474442a1efb5ede1471eae,087f05a7056b43578be578bec6968655,615bafb069c744e5b33595f04dbf2ecd,"2020-05-11 01:04:26","2020-05-18 01:04:31"
717066d782744f05be1c9c17628142d1,cc13915eb3614efdbafb605c872dca0d,615bafb069c744e5b33595f04dbf2ecd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
71747b176e8b45318cfef297711c3d64,f6c0f5e2b8434df0af0548b2aabf6635,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-07-13 01:04:47","2020-09-21 12:36:46"
717ed02d83b945f79977697e27741052,6ba03ca0af3e46a78091e809ff4297e4,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-17 08:03:07",NULL
718339c3091c4b7e978579a86743e069,b9575d1a6b914f6b9e39ea24ffaf6a0d,8e14fa493fcb4774b0e954bc191b74bd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
719e1124f57d4148820707714f39e38a,5f8927cf5c3c4a6abdd82949906b0440,f82fc3b56f944d5e873687981d269b67,"2020-07-26 01:05:05","2020-08-03 01:05:27"
71a0853aa392410896bc4480509fd438,6c2d49586c7c4478b19ba40f19d34ef7,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-08-20 01:05:21","2020-08-24 01:05:45"
71a5aa703442474796b42efbaeb99e79,d5d5c793be1b4c4c8a871651dba5079e,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-20 11:06:18","2020-11-23 01:08:07"
71afb0e9dedc459e9f5cba8d726927ab,5ccbb392cc3741fd992c37543c0f1152,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
71b3679b9705436b809f32baf06ad0e5,6bc3b5fc0aa74f30ade7d40ef65106cf,8e14fa493fcb4774b0e954bc191b74bd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
71eafb064c564a11b75ca46c30d54306,3df0f589fe3c4156a84e09ecd623e93a,aac4be1f0db94feebb5caed0a85aa337,"2020-11-16 01:07:37","2020-11-23 01:08:07"
71f0dd3947a24cf2b81685f48211fd7d,6f6c7d0fd1b54a628a594bfbbfd4bdeb,3d748fe9807d4083ad0aa689aba30810,"2020-10-05 11:23:00",NULL
7207089f4ae84a3cb5b502b8d563dca2,febdf7c2222b47b09475b97785a8c08f,615bafb069c744e5b33595f04dbf2ecd,"2020-10-26 01:07:01",NULL
720791d6a46e4e5994876d97cd414e11,6fc6383aafb2449d90646f403d38a0dd,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-11-11 01:06:51","2020-11-16 01:07:38"
722e3e503b25451a941c714e28746493,c0506ebcc4be424487a515e251c96927,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-11-02 01:07:21","2020-11-09 01:07:38"
722ff5aab58c430f93eac37be07c24e5,8754c6294ed54b218a9c05cd863943d2,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-05 11:23:00",NULL
72545b40321a42cbafc5aa433ab80d9e,1f746f96e4984390aed0697754ba3b9d,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-11-02 01:07:21","2020-11-23 01:08:07"
7257618369db427e8e7600be830a69fc,78f1d5858ffd4f968b45b4baee977907,aac4be1f0db94feebb5caed0a85aa337,"2020-09-22 01:06:01","2020-09-28 01:06:33"
727a344e9c73465b888a6588d7a627dc,e6e95119df044aa19f130fabb1cb67b6,615bafb069c744e5b33595f04dbf2ecd,"2020-11-16 01:07:38",NULL
72a31b88277a4321abe121755df11791,f6e875f3a3724c4b8aa51f0851da8289,8e14fa493fcb4774b0e954bc191b74bd,"2020-10-05 11:23:00","2020-10-12 01:07:07"
72bac2daf71443fc865b26b2fcd25929,f44b62b436434cf6b77e26627edd9bbc,615bafb069c744e5b33595f04dbf2ecd,"2020-10-05 11:23:00","2020-10-20 11:06:18"
72c8441615e94eb0ab41c5279433bb87,0183c99111ce46b9b10d17c98843c2f0,615bafb069c744e5b33595f04dbf2ecd,"2020-08-10 01:05:33","2020-08-31 09:05:17"
72cbd35e04d345c48e260284d51221f5,4b6019c1caa548e5b8bc4be0f0ee5e4e,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-11-02 01:07:22",NULL
72d6cd6d71334d4990b768f557598854,5dc039dbe04a4065ba325993786837c8,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
72da28d2b9474fbf8acd3743cfba6f5e,264a5c4a06e243578fa51f7ec69ca283,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
72e10ee710de4c58826f5f45abcd56d6,50cace932c0d4f919b87ca70544ed3bb,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-05 11:23:00","2020-11-16 01:07:37"
72e4baab92214fbe997618dc4bd2cfe6,397454beef294ce697dfdbbdde0649bb,7473e9e2ed684bd1ae94dbbebcf04076,"2020-10-05 11:23:00","2020-10-20 11:06:18"
72ecfe7a6d284f55969721af1bef11d7,36418871a5d84de8ba7e31fe02f9f375,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-07-27 01:05:14","2020-09-21 12:36:46"
72f6724ec10e4f0490f63fd6e3df5de2,0772a5e473344620b882907c518d5165,3d748fe9807d4083ad0aa689aba30810,"2020-08-20 01:05:21","2020-09-21 12:36:46"
730be20d500f4f05bdd35d37712d8940,b63771bfa33545f884e57f6d998ae75e,a464b0475e6e47118d617a28b31271c2,"2020-11-23 01:08:08",NULL
7326ccab32724eb996c0d8580a1632d1,397454beef294ce697dfdbbdde0649bb,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-05 11:23:00",NULL
732dc07b2439443ea77ab3bc303ed962,225ca97d238e45f281c0b8d7160cf80d,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-11-02 01:07:21",NULL
73302accc30643c196830a14ff556f38,e6e95119df044aa19f130fabb1cb67b6,a464b0475e6e47118d617a28b31271c2,"2020-09-28 01:06:33","2020-10-05 08:54:52"
7340e6b9282d435484e6fa4981bfeec1,3511ee5918e1438e908239f1f12b0267,c1133bc423a044a89b4414accfdeb249,"2020-08-31 09:05:17","2020-09-01 08:34:46"
734aa4ded687469cbbcc16703121abaa,ca95a62bdf334db7b4a1950870bdb714,3d748fe9807d4083ad0aa689aba30810,"2020-10-26 01:07:01",NULL
73572e0749ad45b69bf46f7e46016afd,4b6019c1caa548e5b8bc4be0f0ee5e4e,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
735a4c04d1834a00a636b24b1f7ab1fd,397454beef294ce697dfdbbdde0649bb,3d748fe9807d4083ad0aa689aba30810,"2020-06-22 01:05:00","2020-08-31 09:05:17"
735aa8dc582146b086442bd04f702125,b14349d48a084e81b3ec355eafeb5a41,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-09-28 01:06:33"
735cf2023cf34da1bb08aff10fd34fac,817f7a67e15a4e11aff2fdcb435b6685,8e14fa493fcb4774b0e954bc191b74bd,"2020-09-30 01:06:12","2020-10-05 08:54:52"
736d00cabc9449de92774dd3ff02887c,9d995c9b44694f24bc1cc7ab6b211e9b,8e14fa493fcb4774b0e954bc191b74bd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
7373afd45831473897aaec5bf5e94e0f,352ab21737fe4ca390d4fe0eb8144ab6,a464b0475e6e47118d617a28b31271c2,"2020-11-09 01:07:39","2020-11-16 01:07:38"
737ccb2687b94750924f37f8c20e5d7f,12ebf2deb72b403abdf475e16f99efc7,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-20 11:06:18",NULL
738b5bf94a37484aa2767cbda27a47b8,50cace932c0d4f919b87ca70544ed3bb,615bafb069c744e5b33595f04dbf2ecd,"2020-08-31 01:06:06","2020-08-31 09:05:17"
738dafe022f34e6fb3ed8347bbcda428,e0b88e7f3a1b4b2d86b0ddc2ed3f6b2b,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
739686443fae48389868bb2aec89764f,b09d667d963e4de3aa87501cd44b6d8a,aac4be1f0db94feebb5caed0a85aa337,"2020-06-20 01:04:43","2020-07-13 01:04:47"
73b10534b77d44eabebee99893353aa2,bca3a5bc2a3846669b3bf54e8a72bc53,a464b0475e6e47118d617a28b31271c2,"2020-06-14 01:04:38","2020-06-15 01:04:53"
73b1830c694847e5829a70d610fb680d,397454beef294ce697dfdbbdde0649bb,f9377ec7769f45e8b802ec7a7e812378,"2020-10-26 01:07:01","2020-11-03 01:06:56"
73c223166ecc43b7a6848c475a5b8897,0772a5e473344620b882907c518d5165,f9377ec7769f45e8b802ec7a7e812378,"2020-10-20 11:06:18","2020-10-24 01:06:27"
73d5adc773ee4a0b8b06ff41b4d71714,ff3292cd7bd444dfb9891caa97c5740c,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-08-25 01:05:29","2020-09-21 12:36:46"
73d7eda65dc5438699a6a1ae60d2c2e6,03e3021ad5b94704ba90960cd4dba20e,8e14fa493fcb4774b0e954bc191b74bd,"2020-11-09 01:07:39",NULL
73e1ea00c5c04491b62de8784c6ce958,ef58cf3278424c21ab8fb44598e15b5d,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-08-22 01:05:24","2020-09-21 12:36:46"
73e64146534f41e38cd6b330e9767ef2,e331e804730749c388effcc58d5bd04b,3d748fe9807d4083ad0aa689aba30810,"2020-09-11 01:05:42","2020-09-21 12:36:46"
73f0025942b34c0c94768ea7ece5187e,06a5742bf60a49c7979d08e729e3399d,8e14fa493fcb4774b0e954bc191b74bd,"2020-11-16 01:07:38",NULL
73f4c290cc224ac784b1ecbff4637e96,bca3a5bc2a3846669b3bf54e8a72bc53,3d748fe9807d4083ad0aa689aba30810,"2020-10-05 11:23:00",NULL
74013f8b8145471ab770eeb044ef010a,1f83cff29df14f6ebc4ed99a47f90d93,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-05 01:05:09","2020-09-21 12:36:46"
7402925235014d4eb2160971e74f0813,71b72be19ab641078bee0311925acd50,615bafb069c744e5b33595f04dbf2ecd,"2020-08-11 01:05:26","2020-08-31 09:05:17"
740820ca38a34a74ba1fb8dffe67f1e5,3fe9e0ffe17b4fb89379f3a066e947ed,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-11-16 01:07:37",NULL
741e0716c2d64742858f767f1046eedf,1734cfb713154ad391b59c6c659fba5d,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-11-23 01:08:08",NULL
745dedcbb1b04f7aa399ab9a430b80ad,e0b88e7f3a1b4b2d86b0ddc2ed3f6b2b,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-11-02 01:07:22","2020-11-23 01:08:08"
74610d1be40e4f2797d51e9e7a244430,cd2c4b22f9764b90919d81c0766c3cb0,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-05 11:23:00","2020-10-12 01:07:07"
7471d3230d204abdbb5f842ddae0ec13,8c4fe92d808a44d7a040c391414e41c9,c1133bc423a044a89b4414accfdeb249,"2020-10-20 11:06:18","2020-10-23 01:06:21"
74842a93512d45fd84b4f9496daa450a,0e7e5806161844ba8105a9b26f467475,f9377ec7769f45e8b802ec7a7e812378,"2020-11-12 01:06:56",NULL
74843f9be00148a7a35054f42f153b92,1f243f130c46463eb089537b572def28,8e14fa493fcb4774b0e954bc191b74bd,"2020-11-16 01:07:37","2020-11-23 01:08:07"
7487e2186a3648a3a5ecc147049ec467,532435a6fceb4c58af5a7dbbefb996f8,3d748fe9807d4083ad0aa689aba30810,"2020-10-05 11:23:00",NULL
748c651c5a824fa7aca84d7fac33047b,ef58cf3278424c21ab8fb44598e15b5d,99f1cd87289548a286d990efe80d7d54,"2020-10-12 01:07:07","2020-10-20 11:06:18"
74b0fc58f2444eb59ba587a32c1e41dc,8e5d15a180ac4924abe7460c4a8472fc,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-26 01:06:09","2020-09-28 01:06:33"
74be0aca9118474aad86ae47c64da179,c1d590cb61da45a9b497990351584ea3,99f1cd87289548a286d990efe80d7d54,"2020-11-02 01:07:22","2020-11-16 01:07:38"
74c16bf356ce4527aad3fd40687401dd,7dc0936059b741e6ae664028e7b1046f,3d748fe9807d4083ad0aa689aba30810,"2020-10-05 11:23:00","2020-10-20 11:06:18"
74c221de278d45638f4f42b923882cd2,978f73bf728e4e26bfbe61670897db22,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
74ca4c09212b407a84c3baf6780f96a4,9d92cbf762fc431d97d980635d087d44,8e14fa493fcb4774b0e954bc191b74bd,"2020-10-12 01:07:07","2020-11-09 01:07:39"
74de3a4693ca4cbb8a297d54280bc47a,7365f4f8b4e04195bdac220d9d201e44,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-29 01:06:18","2020-10-05 08:54:52"
74f9ceea6254452f98ecb859fc584a89,9498d6183ab24626b4d1b4891f96e7ce,aac4be1f0db94feebb5caed0a85aa337,"2020-09-07 01:05:41","2020-09-21 12:36:46"
750bbb371306490286701fad4503e2a6,750264e2a9b24671ad9e3e33086864d8,c1133bc423a044a89b4414accfdeb249,"2020-09-05 01:05:09","2020-09-13 01:06:00"
750eeeb27c634ae48acead00a8fd18a9,0e7e5806161844ba8105a9b26f467475,aac4be1f0db94feebb5caed0a85aa337,"2020-06-22 01:05:00","2020-06-29 01:05:32"
7514b2d33c6a40088c3c0b7b81f92220,daaf89c5aac04ccbbbd8cd101d6564e0,99f1cd87289548a286d990efe80d7d54,"2020-11-16 01:07:38","2020-11-23 01:08:08"
7515ea06fa374da4b2843dca9f17e7ed,78f1d5858ffd4f968b45b4baee977907,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-14 01:06:23","2020-09-21 12:36:46"
751bebddab05413d8d8e20b6ee5219de,3b41092a452f4414a151524acac03cff,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
751f5418b0a5477195948f5a29909603,5d687ca9f5954d769f869b5479e1803e,3d748fe9807d4083ad0aa689aba30810,"2020-11-23 01:08:08",NULL
752994e374984f008a771e3cb427ef72,7b0d6876237e4b23abd21bcb2ffbaa11,697d70268eaa4f79a520866f81a12486,"2020-11-11 01:06:51","2020-11-16 01:07:37"
752f5d1a71d84766b304d5509a8a48ae,b594211aad804f0ea2fb6aca16456796,8e14fa493fcb4774b0e954bc191b74bd,"2020-09-14 01:06:23","2020-09-21 12:36:46"
75334029164d4d70a1ba69ec247ca95d,7fb58a0df72b4fe1b84d8662181c8839,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
753c7a1b48d24ad98a36b5ea4c929f5c,0aa07838f9cc4d1bb37cf243d2ece8ba,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-10-12 01:07:07","2020-10-20 11:06:18"
753c8aa6710a45ed8d7dfda1f995d370,c70d0eb3cc324848ab0b7bb0422fe2b5,3d748fe9807d4083ad0aa689aba30810,"2020-09-22 01:06:01","2020-10-05 08:54:52"
75654023b86e4d3f902fb68bbd093a95,cc13915eb3614efdbafb605c872dca0d,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-08-04 01:05:25","2020-09-21 12:36:46"
7569c0c4bb084c4894f21b09d2715a89,04210be61d7e42c39a8ce027777618d9,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
75798f31ec6f4f5ea0e7cdf364ed0979,a50c3b9b150243ab8f792e3703982b1c,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-08-20 01:05:21","2020-09-21 12:36:46"
7582add9cb5c463ba8d1d6cfed27545f,d812384df75c4e2e8b8e469fb6d0fd59,78c3ab29a1e64ba682ac94ef61ddb8f2,"2020-08-20 01:05:21","2020-08-31 09:05:17"
75a13218dc834fd09b4e3c8465ba1cfd,febdf7c2222b47b09475b97785a8c08f,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-14 01:06:23","2020-09-21 12:36:46"
75b409a301024ad287a01c575f971c9e,6bc3b5fc0aa74f30ade7d40ef65106cf,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
75be2b53428e4eeda433f762d99457a2,056e5b1308714170b5fc3721a5f0ed73,615bafb069c744e5b33595f04dbf2ecd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
75e569ea14c54a8eb07949a823eb8500,e712815601df46328682f00a48c70cd2,aac4be1f0db94feebb5caed0a85aa337,"2020-09-28 01:06:33","2020-10-05 08:54:52"
75fb48e03e5c454ba88b1569625cf835,65d3c17e6ed0492e9ee0dc3ddb3dc6f6,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-07-27 01:05:14","2020-09-21 12:36:46"
76000088d397438d985de8939875907e,d5d5c793be1b4c4c8a871651dba5079e,3d748fe9807d4083ad0aa689aba30810,"2020-11-02 01:07:21","2020-11-23 01:08:07"
7600afad4c564607b22272220ae15daa,42ea5ec094784f2fba5bf91b26909c49,a464b0475e6e47118d617a28b31271c2,"2020-08-31 01:06:06","2020-08-31 09:05:17"
760339b0a2f14bf58889dccfd9b1b63d,bca3a5bc2a3846669b3bf54e8a72bc53,a464b0475e6e47118d617a28b31271c2,"2020-06-22 01:05:00","2020-07-13 01:04:47"
7604ddb217da4a389bd28f7d252fc385,8b7b29c6ccaf4fee8ed888d46ff1bc60,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-28 01:06:33","2020-10-05 08:54:52"
760f66ef95f24c9da2c347684f52707b,5d687ca9f5954d769f869b5479e1803e,8e14fa493fcb4774b0e954bc191b74bd,"2020-11-09 01:07:39","2020-11-16 01:07:38"
76297588bc354c3ab3bfbe2960ab6658,0bb3045c3283494bb9a734d14f9b4578,a464b0475e6e47118d617a28b31271c2,"2020-11-02 01:07:22","2020-11-16 01:07:38"
762b0aa5ab774498897c42bc72fa7a33,bca3a5bc2a3846669b3bf54e8a72bc53,c1133bc423a044a89b4414accfdeb249,"2020-09-13 01:06:00","2020-09-21 12:36:46"
762d663493c7492f9cc168388ddf14ee,940e81a35098426d9c68e0c2b7b34005,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-05 01:05:09","2020-09-21 12:36:46"
762ea2c9ebc944ecbe4efa0a14c1af51,6ba03ca0af3e46a78091e809ff4297e4,aac4be1f0db94feebb5caed0a85aa337,"2020-11-09 01:07:39","2020-11-16 01:07:38"
7637c80b16dc428893ef59f1a4d4c957,c037b4cb89f746f2a1e8d3702482d8e6,8e14fa493fcb4774b0e954bc191b74bd,"2020-09-04 01:05:13","2020-09-14 01:06:23"
763944cc030c40efa35b6cca4fda3e17,8c4fe92d808a44d7a040c391414e41c9,3d748fe9807d4083ad0aa689aba30810,"2020-10-05 11:23:00","2020-10-12 01:07:07"
763c0b171faf4de2a6139dc63ce55847,d2a7a55400dd4233b4b8d3ab643dc76c,99f1cd87289548a286d990efe80d7d54,"2020-08-20 01:05:21","2020-08-31 01:06:06"
7687bfa0552341d2ba74e502275f38ca,0bb3045c3283494bb9a734d14f9b4578,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-22 01:06:01","2020-09-28 01:06:33"
769a5ebe628647e09f4784f577c63498,a717222c7aae458f98d69833bb2c5996,aac4be1f0db94feebb5caed0a85aa337,"2020-11-23 01:08:09",NULL
76a4acbdc3ec4404956dd1d972973544,d61898f95f274288873ab1c4b4146717,8e14fa493fcb4774b0e954bc191b74bd,"2020-07-06 01:04:45","2020-07-27 01:05:14"
76a6e8a1a7f64f2cbd12fb7d69d1eb43,b049bd234122416f8545fc5a270f987e,3d748fe9807d4083ad0aa689aba30810,"2020-11-16 01:07:38",NULL
76ae802462ee44458af98be24253ade6,c92f9e73308d42a595f2ca6f8ea76e99,615bafb069c744e5b33595f04dbf2ecd,"2020-11-09 01:07:38","2020-11-16 01:07:37"
76ed9454f48743b1b695bd9bcfa62027,9ee35356e7c545b28edfd44ed81af3ac,aac4be1f0db94feebb5caed0a85aa337,"2020-06-13 01:04:36","2020-06-15 01:04:53"
7706afdcddc04745a699729530277c8c,f44b62b436434cf6b77e26627edd9bbc,3d748fe9807d4083ad0aa689aba30810,"2020-10-05 11:23:00","2020-10-20 11:06:18"
771b4ac24a7646c9876ca778871d60a4,d7b4a2317d334568957518a6696e59cf,a464b0475e6e47118d617a28b31271c2,"2020-07-06 01:04:45","2020-07-13 01:04:47"
771cb52347df4ba287d91f8aef9d3464,f6c0f5e2b8434df0af0548b2aabf6635,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
7721d78779574f29904796fe5190ae13,264a5c4a06e243578fa51f7ec69ca283,78c3ab29a1e64ba682ac94ef61ddb8f2,"2020-09-22 01:06:01","2020-10-05 08:54:52"
7743c1d1637b472595daa71d489b8296,3df0f589fe3c4156a84e09ecd623e93a,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-26 01:07:01",NULL
7750be8df58a40e9846bfb677412eb82,4f51c269cf0b4bf78507b3f02f744326,615bafb069c744e5b33595f04dbf2ecd,"2020-08-20 01:05:21","2020-09-21 12:36:46"
776171d30e814b33b7a8c824fe78b2b6,8c31a661eb4648ed898fc229519b2e4b,7473e9e2ed684bd1ae94dbbebcf04076,"2020-11-09 01:07:38","2020-11-17 01:07:20"
776770969fa242ab8d5acb917bc3f12b,dbc49cc6325240e3a87cea7d57ff1d14,3d748fe9807d4083ad0aa689aba30810,"2020-09-22 01:06:01","2020-10-05 08:54:52"
777837e98bda46f1ac9c79148cfc1cc0,febdf7c2222b47b09475b97785a8c08f,615bafb069c744e5b33595f04dbf2ecd,"2020-09-01 08:34:46","2020-09-07 01:05:41"
77876fd2450240b58afe7b969ef66298,4d10d0bfadb34ed0bf61c74c01e2fae6,8e14fa493fcb4774b0e954bc191b74bd,"2020-09-07 01:05:41","2020-09-21 12:36:46"
7795844073c94d62b60b058595735422,9b3c41aad63644d184bb0ab6a03fb6c4,aac4be1f0db94feebb5caed0a85aa337,"2020-10-20 11:06:18","2020-10-26 01:07:01"
77b69ddc8e66477d9e7dab38de584914,f6c1aeea2c7a44f380275d2017a98b3b,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-07-11 01:04:40","2020-09-21 12:36:46"
77ca20ff1c7641fd98d45bde34cd4e93,6b9efe017e78422cb0aaf6d8d2a932fe,aac4be1f0db94feebb5caed0a85aa337,"2020-10-26 01:07:01","2020-11-09 01:07:39"
77cbf540140748a09ca333412470ca3a,e6e95119df044aa19f130fabb1cb67b6,3d748fe9807d4083ad0aa689aba30810,"2020-11-16 01:07:38",NULL
77cc931e48744049887aa1a8c16b7da8,7fb58a0df72b4fe1b84d8662181c8839,aac4be1f0db94feebb5caed0a85aa337,"2020-08-25 01:05:29","2020-08-31 09:05:17"
77de7877be2e44b68c152247a38e797c,087f05a7056b43578be578bec6968655,8e14fa493fcb4774b0e954bc191b74bd,"2020-10-05 11:23:00","2020-10-12 01:07:07"
77ea7d56ff084ea58d7ccb1f2cdd3193,7d89e30870dd46239670cbe7fa20d42e,3d748fe9807d4083ad0aa689aba30810,"2020-11-07 01:06:57",NULL
77f0f370878a4b5284f74def142e8ee5,48c7590f102a403bb4e5e42d3a9ed05b,99f1cd87289548a286d990efe80d7d54,"2020-10-20 11:06:18","2020-11-09 01:07:39"
78161807ab5b493ca7d570612eeb5a2c,e7f7eaccaabc446a8ea783603f62008c,a464b0475e6e47118d617a28b31271c2,"2020-11-16 01:07:37",NULL
781f710e37234e73b7d96923892f1510,8c4fe92d808a44d7a040c391414e41c9,3d748fe9807d4083ad0aa689aba30810,"2020-06-29 01:05:32","2020-08-31 09:05:17"
781fbec0c7844f82b8b140373c9eb60b,2e5577f0bb10404dac0acdd0b1470d3d,7473e9e2ed684bd1ae94dbbebcf04076,"2020-08-31 09:05:17","2020-09-01 08:34:46"
78240beb6a074795a90d0383f7e4ff44,2bac946c996e4a598ff349316a3468a0,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-07-13 01:04:47","2020-07-20 01:04:58"
783391f184ee410d9f8595826da3fef3,fd8c62ae4f66452cb9555c83b2c18612,3d748fe9807d4083ad0aa689aba30810,"2020-10-12 01:07:07","2020-10-20 11:06:18"
783f5411adf94b4aa1e82c738b2c664e,2efe300f8dd24f058da00a7aa2f5e4ab,8e14fa493fcb4774b0e954bc191b74bd,"2020-10-26 01:07:01","2020-11-02 01:07:21"
7867684f19634e04a42140db1d2c5dab,8c4fe92d808a44d7a040c391414e41c9,78c3ab29a1e64ba682ac94ef61ddb8f2,"2020-07-16 01:04:47","2020-07-30 01:05:12"
786f9dfa919f458eb0e560a6eab0988c,3035b8c6e86445dc8bc788d4dfae5d00,3d748fe9807d4083ad0aa689aba30810,"2020-09-01 08:34:46","2020-09-21 12:36:46"
786fb55adc11401c9f48416a9a3380e1,331180285b2d4ec98e29a9056b7b274f,8e14fa493fcb4774b0e954bc191b74bd,"2020-11-09 01:07:39","2020-11-16 01:07:38"
78708dc999254ad384ba153515c1f76a,e0b88e7f3a1b4b2d86b0ddc2ed3f6b2b,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-07 01:05:41","2020-09-21 12:36:46"
787afd5f4e8946f4b74e2c6f610f07f3,728d74c449f447e895b33efc94c45e9e,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
787cb3b10795429f86087bbfa947ab92,0a1f8e9663cd496fb024a707a93187e9,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-11-07 01:06:57","2020-11-23 01:08:08"
78914a4f0eb34bc89df1faededde0980,33ccfb15c7f24f7b9e085309ad47b52c,aac4be1f0db94feebb5caed0a85aa337,"2020-10-12 01:07:07","2020-10-20 11:06:18"
78927eecd27d435eb3c326ffcefe701c,fab6f4dbefff4749b1d7a9ba7ba20410,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-11-09 01:07:38",NULL
78938c8034a34e8283f08887133364df,8bb7abfa21934ae5a7dcd1372601f011,8e14fa493fcb4774b0e954bc191b74bd,"2020-10-05 11:23:00","2020-10-20 11:06:18"
78ab91e3d8ff45b68c1231b98a0aa70e,6467f08081e346ccaffb0d55321d2741,aac4be1f0db94feebb5caed0a85aa337,"2020-10-05 11:23:00","2020-10-12 01:07:07"
78aec8ef7ff541e3a3f68136d998c0af,2bac946c996e4a598ff349316a3468a0,3d748fe9807d4083ad0aa689aba30810,"2020-08-24 01:05:45","2020-08-31 01:06:06"
78c50ab5e362437aabdbceaa09d6830b,bc237d4d48f04433a250299021d03621,aac4be1f0db94feebb5caed0a85aa337,"2020-09-01 08:34:46","2020-09-07 01:05:41"
78d2c755addd4fc890c43828f9c0e840,7dc0936059b741e6ae664028e7b1046f,8ca2a740bdac4c75bcdeea0df8b230bd,"2020-09-22 01:06:01","2020-10-05 08:54:52"
78e056c7426c4b2a90159dfec73c6fca,0a8afd3da40a4d39a44c919f1a7753d4,aac4be1f0db94feebb5caed0a85aa337,"2020-09-07 01:05:41","2020-09-21 12:36:46"
78e3b5e3eda04454b430693a572289b8,947ae1cfaad64501b04f1d6e52b202c2,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-10-05 11:23:00","2020-10-20 11:06:18"
78e541014a414a97b79a29d8cecc1861,a8b999d73aa74f4e88ad401effc93e04,aac4be1f0db94feebb5caed0a85aa337,"2020-06-29 01:05:32","2020-07-20 01:04:58"
78edd7d43b7f42cebe951ef7d4309535,8e44177357b34d7b95feecc44eb396c6,41d40ece0b3b4bf0b59ecf474c074bfd,"2020-09-01 08:34:46","2020-09-21 12:36:46"
